"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"802","215379_x_at",2.32201678797973,8.88328045661217,6.58066580731571,2.76342783589635e-09,4.18894302498493e-07,10.9634871569945,"IGLL5","immunoglobulin lambda like polypeptide 5"
"205","203324_s_at",-1.79517548450255,9.5022713644518,-6.57658837709328,2.81552987563142e-09,4.21063437709363e-07,10.9455078841545,"CAV2","caveolin 2"
"309","204848_x_at",-1.17666003973085,6.95927045310342,-6.57699929625938,2.81023535532770e-09,4.21063437709363e-07,10.9473196418435,"HBG1","hemoglobin subunit gamma 1"
"310","204848_x_at",-1.17666003973085,6.95927045310342,-6.57699929625938,2.81023535532770e-09,4.21063437709363e-07,10.9473196418435,"HBG2","hemoglobin subunit gamma 2"
"318","205022_s_at",-1.71298337337936,6.86927972973328,-6.56723013031516,2.93881436980455e-09,4.36570670682365e-07,10.90425765362,"FOXN3","forkhead box N3"
"693","213451_x_at",-1.3868781264293,7.47108228713584,-6.55742333282465,3.07373949047813e-09,4.5359031169751e-07,10.8610521654528,"TNXA","tenascin XA (pseudogene)"
"694","213451_x_at",-1.3868781264293,7.47108228713584,-6.55742333282465,3.07373949047813e-09,4.5359031169751e-07,10.8610521654528,"TNXB","tenascin XB"
"551","210375_at",-1.28792120584347,9.21480670715615,-6.55354776007036,3.12873434003254e-09,4.5866833749306e-07,10.8439838858835,"PTGER3","prostaglandin E receptor 3"
"826","216834_at",1.56135242467397,9.38260649784034,6.54469213177164,3.25807626054752e-09,4.74507930155428e-07,10.8049963529282,"RGS1","regulator of G protein signaling 1"
"1032","35776_at",-0.897637846138251,11.0559032880292,-6.529095747734,3.49885593757921e-09,5.06266278292711e-07,10.7363771633152,"ITSN1","intersectin 1"
"410","207275_s_at",-1.18645909652074,10.3596079404749,-6.51978989507605,3.65081821764574e-09,5.24846337701935e-07,10.695461830655,"ACSL1","acyl-CoA synthetase long chain family member 1"
"375","206093_x_at",-1.4718853201922,7.47882293501532,-6.51235516998708,3.77690045484596e-09,5.3634944052944e-07,10.6627881880809,"TNXA","tenascin XA (pseudogene)"
"376","206093_x_at",-1.4718853201922,7.47882293501532,-6.51235516998708,3.77690045484596e-09,5.3634944052944e-07,10.6627881880809,"TNXB","tenascin XB"
"729","214093_s_at",1.23547861489006,8.77498059329188,6.51223500135841,3.77897330535036e-09,5.3634944052944e-07,10.6622601874488,"FUBP1","far upstream element binding protein 1"
"148","202464_s_at",-1.27008850042012,10.6584510810002,-6.50770937151992,3.857862595165e-09,5.44080710177606e-07,10.6423778548674,"PFKFB3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"366","205968_at",1.23860095983549,9.26055469948435,6.49457433517333,4.09616827051803e-09,5.74056085358197e-07,10.5846999182055,"KCNS3","potassium voltage-gated channel modifier subfamily S member 3"
"510","209550_at",-0.993146355029515,10.8601892869121,-6.48493078040104,4.28034004271764e-09,5.96117607324233e-07,10.5423801232714,"NDN","necdin, MAGE family member"
"308","204825_at",1.7937107440982,7.74686982600524,6.48187210919308,4.34044687977276e-09,5.97025789024546e-07,10.5289621539559,"MELK","maternal embryonic leucine zipper kinase"
"933","219298_at",-1.79506509777172,8.02210179288687,-6.48279385716917,4.32224602452006e-09,5.97025789024546e-07,10.5330054961604,"ECHDC3","enoyl-CoA hydratase domain containing 3"
"283","204419_x_at",-1.76094629597237,8.28003046635955,-6.4735615173132,4.50800727686746e-09,6.16269485585506e-07,10.4925162239301,"HBG2","hemoglobin subunit gamma 2"
"616","212071_s_at",-1.1496098620562,10.9445660723721,-6.46564996985312,4.67345780393162e-09,6.34991830762246e-07,10.4578359532025,"SPTBN1","spectrin beta, non-erythrocytic 1"
"379","206201_s_at",-2.34394405746338,6.56431078826174,-6.45665026790937,4.86897154477061e-09,6.57547229891658e-07,10.4184044005417,"MEOX2","mesenchyme homeobox 2"
"81","201539_s_at",-1.35162534804921,8.69129429281307,-6.45321496151803,4.94571534554806e-09,6.63346168430424e-07,10.4033581002895,"FHL1","four and a half LIM domains 1"
"441","208651_x_at",1.01227059322559,10.5084090652218,6.45207480172036,4.97144954125929e-09,6.63346168430424e-07,10.3983649563052,"CD24","CD24 molecule"
"14","200844_s_at",-0.926529215421674,8.4106027082193,-6.44444974464847,5.14698773794428e-09,6.82680522408407e-07,10.364980509349,"PRDX6","peroxiredoxin 6"
"296","204653_at",1.08928025929904,10.6285181547774,6.4284294950913,5.53599568274063e-09,7.29932495849169e-07,10.2948866955413,"TFAP2A","transcription factor AP-2 alpha"
"447","208789_at",-1.60212197330478,10.2664443478388,-6.38917626011698,6.61627442615356e-09,8.67237900223411e-07,10.1234124861766,"CAVIN1","caveolae associated protein 1"
"276","204326_x_at",-1.13512280872779,10.4005674453416,-6.37175597871467,7.16009141405181e-09,9.33031093446296e-07,10.0474385183446,"MT1X","metallothionein 1X"
"245","203986_at",-1.44575981421011,9.35812635486934,-6.3504522567365,7.88545699314145e-09,1.02157929173355e-06,9.95463364115484,"STBD1","starch binding domain 1"
"246","203986_at",-1.44575981421011,9.35812635486934,-6.3504522567365,7.88545699314145e-09,1.02157929173355e-06,9.95463364115484,"FAM47E-STBD1","FAM47E-STBD1 readthrough"
"1049","65718_at",-0.926258355794117,9.19448290072632,-6.33076417375892,8.62011845556242e-09,1.11030115344103e-06,9.86897127198647,"ADGRA2","adhesion G protein-coupled receptor A2"
"210","203400_s_at",-1.68378724350615,8.70193301326611,-6.32610777000768,8.80352741284587e-09,1.12740805368072e-06,9.84872613190677,"TF","transferrin"
"869","218031_s_at",-1.65342565504141,7.44618214730346,-6.31822215206377,9.12296056882572e-09,1.16163960202939e-06,9.81445393600858,"FOXN3","forkhead box N3"
"329","205303_at",-0.930601523580336,9.44172902053804,-6.31134709474517,9.41078002810522e-09,1.19147961003562e-06,9.78458712126338,"KCNJ8","potassium inwardly rectifying channel subfamily J member 8"
"71","201432_at",-0.883975127321539,11.7875584849536,-6.29909442407552,9.94613057044699e-09,1.25214478814277e-06,9.73138961448346,"CAT","catalase"
"617","212097_at",-1.55781323108785,11.2908978965661,-6.2819688415718,1.07451133809622e-08,1.34513124420214e-06,9.6571020220094,"CAV1","caveolin 1"
"836","217047_s_at",-0.877126819733073,10.7696278259076,-6.2761048324261,1.10330037838629e-08,1.37345487885932e-06,9.63168300106401,"FAM13A","family with sequence similarity 13 member A"
"979","221246_x_at",-1.09174862536208,10.3355740489562,-6.25103505496829,1.23521144444827e-08,1.52912314536893e-06,9.52311582483238,"TNS1","tensin 1"
"95","201719_s_at",-1.26755786637425,9.91797796712845,-6.23328890801928,1.33788154853127e-08,1.64212310515685e-06,9.44636708229695,"EPB41L2","erythrocyte membrane protein band 4.1 like 2"
"895","218625_at",-1.14560589700596,9.82303511202164,-6.23273295010543,1.34123055754857e-08,1.64212310515685e-06,9.44396405363387,"NRN1","neuritin 1"
"346","205609_at",-1.08597285666318,9.72993628282035,-6.22627091783304,1.38076916128295e-08,1.68129394649552e-06,9.41603926868651,"ANGPT1","angiopoietin 1"
"980","221295_at",-1.16877203467458,9.45752918755365,-6.22100997986477,1.4138064510878e-08,1.71216571465161e-06,9.39331328671667,"CIDEA","cell death inducing DFFA like effector a"
"690","213364_s_at",-1.13206075486305,6.9765999111035,-6.21162321393178,1.47470177371226e-08,1.77625835803407e-06,9.35278359693435,"SNX1","sorting nexin 1"
"589","211699_x_at",-1.93853009639789,9.17810583489404,-6.19475032756488,1.59073880550341e-08,1.89553116593756e-06,9.27999183018686,"HBA1","hemoglobin subunit alpha 1"
"590","211699_x_at",-1.93853009639789,9.17810583489404,-6.19475032756488,1.59073880550341e-08,1.89553116593756e-06,9.27999183018686,"HBA2","hemoglobin subunit alpha 2"
"661","212653_s_at",-1.56486541108482,9.37098600822054,-6.19553469684456,1.58515024317219e-08,1.89553116593756e-06,9.28337395157594,"EHBP1","EH domain binding protein 1"
"666","212845_at",-0.84402888047298,10.013461414444,-6.18591976422387,1.65501308953765e-08,1.96163067415785e-06,9.24192712839762,"SAMD4A","sterile alpha motif domain containing 4A"
"175","202912_at",-0.987964476944491,11.0224730545482,-6.18366192590424,1.67185421873372e-08,1.97110727809754e-06,9.23219805865374,"ADM","adrenomedullin"
"638","212419_at",-1.12997785994689,10.1397982221001,-6.17269983046943,1.75605382319973e-08,2.05948143907156e-06,9.18498241307241,"ZCCHC24","zinc finger CCHC-type containing 24"
"150","202489_s_at",1.37208410960846,8.1652767472077,6.16557879247953,1.81297784656255e-08,2.1151091808876e-06,9.15432890606963,"FXYD3","FXYD domain containing ion transport regulator 3"
"105","201890_at",1.4736414339702,10.1392089168997,6.15459472533556,1.90437028147374e-08,2.2101605719833e-06,9.10707442503021,"RRM2","ribonucleotide reductase regulatory subunit M2"
"207","203337_x_at",-1.65617563951888,9.37552116651823,-6.15103040908573,1.93499246248865e-08,2.22313083501729e-06,9.09174772244257,"ITGB1BP1","integrin subunit beta 1 binding protein 1"
"209","203397_s_at",1.54466091787679,8.2883623900154,6.15097184640912,1.93549962748891e-08,2.22313083501729e-06,9.09149593059528,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3"
"877","218175_at",-1.36431452696437,7.961849828618,-6.13329795110534,2.09470619994605e-08,2.39365837196912e-06,9.01555099249488,"CCDC92","coiled-coil domain containing 92"
"949","219689_at",-0.686010238159625,10.6103454243438,-6.12572382550059,2.16682504783046e-08,2.46343686432685e-06,8.98303211602224,"SEMA3G","semaphorin 3G"
"237","203851_at",-1.35870218933337,9.35728668970356,-6.11450742484746,2.27814485637647e-08,2.57684780886482e-06,8.93490560766551,"IGFBP6","insulin like growth factor binding protein 6"
"944","219563_at",-0.986088164144773,10.5596287937369,-6.11309696660121,2.29253653210293e-08,2.58002987600251e-06,8.92885627407032,"SYNE3","spectrin repeat containing nuclear envelope family member 3"
"45","201242_s_at",1.20637535573737,9.90935875574501,6.09767041311513,2.45591480186965e-08,2.74297903857336e-06,8.86273056328693,"ATP1B1","ATPase Na+/K+ transporting subunit beta 1"
"955","219935_at",-0.927507939416971,10.7357485088603,-6.09712033883808,2.46194770773537e-08,2.74297903857336e-06,8.8603739475651,"ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif 5"
"208","203358_s_at",1.25790498532225,8.08538782169224,6.08566372155431,2.5909717176856e-08,2.87236929279543e-06,8.81131172757167,"EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit"
"504","209513_s_at",-1.50526669466562,9.13865878151468,-6.07793419624802,2.6817644312636e-08,2.95830479316073e-06,8.77823211683562,"HSDL2","hydroxysteroid dehydrogenase like 2"
"633","212282_at",1.36052768517605,9.10385018524018,6.05538577674956,2.96492711567528e-08,3.25455521766464e-06,8.68183286919117,"TMEM97","transmembrane protein 97"
"350","205709_s_at",1.20325778583002,5.72091241971174,6.04941179353941,3.04476106562914e-08,3.32580445222618e-06,8.65631790501449,"CDS1","CDP-diacylglycerol synthase 1"
"437","208607_s_at",-2.19262108568289,8.54853652241204,-6.04469577840018,3.10927724212509e-08,3.37970852615967e-06,8.63618319357756,"SAA2","serum amyloid A2"
"438","208607_s_at",-2.19262108568289,8.54853652241204,-6.04469577840018,3.10927724212509e-08,3.37970852615967e-06,8.63618319357756,"SAA1","serum amyloid A1"
"439","208607_s_at",-2.19262108568289,8.54853652241204,-6.04469577840018,3.10927724212509e-08,3.37970852615967e-06,8.63618319357756,"SAA2-SAA4","SAA2-SAA4 readthrough"
"1","1007_s_at",0.697677026377409,10.9411441128807,6.02957856133458,3.32530124176395e-08,3.57848633307793e-06,8.57168573862239,"DDR1","discoidin domain receptor tyrosine kinase 1"
"109","201952_at",1.18415970147148,10.5080033596814,6.0307221108163,3.30845543154218e-08,3.57848633307793e-06,8.5765623033798,"ALCAM","activated leukocyte cell adhesion molecule"
"1019","222161_at",-1.43564737925353,5.65368758544701,-6.02856334221486,3.34032741228833e-08,3.57848633307793e-06,8.56735675409004,"NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2"
"570","210869_s_at",-1.3622143127967,9.53966392861545,-6.02327471391403,3.41969276633281e-08,3.64598152689924e-06,8.54481055026273,"MCAM","melanoma cell adhesion molecule"
"15","200878_at",-1.61770239784636,10.4981255971334,-6.01789004086909,3.50240823632799e-08,3.71638870143317e-06,8.52186348780013,"EPAS1","endothelial PAS domain protein 1"
"702","213605_s_at",1.6647361667266,9.12830410659832,6.00996234039349,3.62778780656999e-08,3.83118463003787e-06,8.488095005866,NA,NA
"249","204018_x_at",-1.75293217676523,9.04552115607022,-6.00613673902875,3.68986298791504e-08,3.8783592905524e-06,8.47180640150296,"HBA1","hemoglobin subunit alpha 1"
"250","204018_x_at",-1.75293217676523,9.04552115607022,-6.00613673902875,3.68986298791504e-08,3.8783592905524e-06,8.47180640150296,"HBA2","hemoglobin subunit alpha 2"
"925","219093_at",-1.50434144582042,8.52961201530171,-6.00388423191961,3.72690103679426e-08,3.89889839450172e-06,8.46221776271985,"PID1","phosphotyrosine interaction domain containing 1"
"102","201842_s_at",-1.02231497702623,11.5828354639632,-5.98886404561895,3.98341636725385e-08,4.147778827641e-06,8.39831790940084,"EFEMP1","EGF-like fibulin extracellular matrix protein 1"
"132","202202_s_at",-0.979029313181767,10.652111553355,-5.96893960734277,4.3506912475457e-08,4.48826171616023e-06,8.31365978285648,"LAMA4","laminin subunit alpha 4"
"755","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLJ3","immunoglobulin lambda joining 3"
"756","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLC1","immunoglobulin lambda constant 1"
"757","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLC2","immunoglobulin lambda constant 2"
"758","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLC3","immunoglobulin lambda constant 3 (Kern-Oz+ marker)"
"759","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLV4-3","immunoglobulin lambda variable 4-3"
"760","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLV3-25","immunoglobulin lambda variable 3-25"
"761","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"IGLV1-44","immunoglobulin lambda variable 1-44"
"762","214677_x_at",2.25092443243763,9.71670254602637,5.96981038585669,4.3339644113923e-08,4.48826171616023e-06,8.31735715408486,"CYAT1","immunoglobulin lambda light chain-like"
"548","210299_s_at",-1.74250178318712,9.91034724462533,-5.95918353304285,4.54249901861806e-08,4.66453943003992e-06,8.27225086242935,"FHL1","four and a half LIM domains 1"
"130","202193_at",1.32098801048578,8.93361758312291,5.95787395108579,4.56887181996087e-08,4.6700995763389e-06,8.26669466442624,"LIMK2","LIM domain kinase 2"
"271","204271_s_at",-0.96280934100225,9.30731627405975,-5.95084926019471,4.71293238963144e-08,4.79535490585193e-06,8.23689982906551,"EDNRB","endothelin receptor type B"
"684","213236_at",-1.21865945155981,9.09658178874372,-5.94839212656735,4.76437134587388e-08,4.82565848636853e-06,8.22648162305392,"SASH1","SAM and SH3 domain containing 1"
"888","218499_at",0.837140158897386,9.84289060024259,5.93543992039716,5.04479592343364e-08,5.08656957293537e-06,8.17159532831192,"STK26","serine/threonine kinase 26"
"474","209173_at",2.55417019585162,7.97667216084414,5.933983181434,5.07733463857072e-08,5.09631746627348e-06,8.165425499955,"AGR2","anterior gradient 2, protein disulphide isomerase family member"
"121","202071_at",0.907878046198368,9.80324756388818,5.92626213362968,5.25327851580664e-08,5.24927377433719e-06,8.13273501746548,"SDC4","syndecan 4"
"562","210762_s_at",-1.04621967313981,10.5317769600842,-5.9080356241644,5.69277954654444e-08,5.66304493909151e-06,8.05563876675547,"DLC1","DLC1 Rho GTPase activating protein"
"692","213397_x_at",-1.06997344693464,10.5005166381037,-5.89702022058057,5.97574324875169e-08,5.91811052497484e-06,8.00909524649803,"RNASE4","ribonuclease A family member 4"
"764","214705_at",1.78982180459695,5.55073423692199,5.8950484965394,6.02783400021223e-08,5.9432842932181e-06,8.00076812837171,"PATJ","PATJ crumbs cell polarity complex component"
"978","221131_at",-0.916955376393778,7.58507141178955,-5.89181303842162,6.11428135811825e-08,6.00196174021802e-06,7.98710658164232,"A4GNT","alpha-1,4-N-acetylglucosaminyltransferase"
"714","213765_at",-1.4140022628121,9.16980307373408,-5.89080735490966,6.14139973754996e-08,6.00214080490464e-06,7.98286081107569,"MFAP5","microfibril associated protein 5"
"21","200973_s_at",-1.57985738454539,7.06657923061691,-5.88520898878909,6.29453841683038e-08,6.12494321145116e-06,7.95923160992411,"TSPAN3","tetraspanin 3"
"560","210740_s_at",-1.23734274853514,9.37881427775702,-5.87987915313054,6.44382160037039e-08,6.24294246613275e-06,7.93674502999891,"ITPK1","inositol-tetrakisphosphate 1-kinase"
"463","209087_x_at",-0.727977123332757,10.4304945849291,-5.87308912480333,6.63905956701058e-08,6.40424953816869e-06,7.90811096345785,"MCAM","melanoma cell adhesion molecule"
"72","201448_at",1.61362385175088,7.89842506146556,5.87006375678292,6.72791393359881e-08,6.46198733544751e-06,7.89535748104789,"TIA1","TIA1 cytotoxic granule associated RNA binding protein"
"687","213309_at",-1.17864018637614,8.16499848257645,-5.86070352593763,7.01029960128871e-08,6.7043135628977e-06,7.85591778795337,"PLCL2","phospholipase C like 2"
